	sent_index	word_index	word	region	condition
2969	12	17	it	continuation	that_gap_matrix
2970	12	18	was	continuation	that_gap_matrix
2971	12	19	published	continuation	that_gap_matrix
2972	12	21	.	End	that_gap_matrix
2973	12	22	<eos>	End	that_gap_matrix
2974	13	0	The	intro	that_gap_matrix
2975	13	1	fact	intro	that_gap_matrix
2976	13	2	that	intro	that_gap_matrix
2977	13	3	the	subj_subj	that_gap_matrix
2978	13	4	article	subj_subj	that_gap_matrix
2979	13	5	stated	subj_subj	that_gap_matrix
2980	13	6	that	subj_that	that_gap_matrix
2981	13	7	the	subj_embed	that_gap_matrix
2982	13	8	author	subj_embed	that_gap_matrix
2983	13	9	liked	subj_embed	that_gap_matrix
2984	13	10	the	subject_gap	that_gap_matrix
2985	13	11	film	subject_gap	that_gap_matrix
2986	13	12	director	subject_gap	that_gap_matrix
2987	13	13	in	filler	that_gap_matrix
2988	13	14	his	filler	that_gap_matrix
2989	13	15	youth	filler	that_gap_matrix
2990	13	16	delighted	matrix_verb	that_gap_matrix
2991	13	17	last	continuation	that_gap_matrix
2992	13	18	year	continuation	that_gap_matrix
2993	13	20	.	End	that_gap_matrix
2994	13	21	<eos>	End	that_gap_matrix
2995	14	0	The	intro	that_gap_matrix
2996	14	1	fact	intro	that_gap_matrix
2997	14	2	that	intro	that_gap_matrix
2998	14	3	the	subj_subj	that_gap_matrix
2999	14	4	banker	subj_subj	that_gap_matrix
3000	14	5	found	subj_subj	that_gap_matrix
3001	14	6	out	subj_subj	that_gap_matrix
3002	14	7	that	subj_that	that_gap_matrix
3003	14	8	the	subj_embed	that_gap_matrix
3004	14	9	senator	subj_embed	that_gap_matrix
3005	14	10	will	subj_embed	that_gap_matrix
3006	14	11	nominate	subj_embed	that_gap_matrix
3007	14	12	his	subject_gap	that_gap_matrix
3008	14	13	son	subject_gap	that_gap_matrix
3009	14	14	tomorrow	filler	that_gap_matrix
3010	14	15	surprised	matrix_verb	that_gap_matrix
3011	14	16	when	continuation	that_gap_matrix
3012	14	17	he	continuation	that_gap_matrix
3013	14	18	found	continuation	that_gap_matrix
3014	14	19	out	continuation	that_gap_matrix
3015	14	20	about	continuation	that_gap_matrix
3016	14	21	it	continuation	that_gap_matrix
3017	14	23	.	End	that_gap_matrix
3018	14	24	<eos>	End	that_gap_matrix
3019	15	0	The	intro	that_gap_matrix
3020	15	1	fact	intro	that_gap_matrix
3021	15	2	that	intro	that_gap_matrix
3022	15	3	the	subj_subj	that_gap_matrix
3023	15	4	social	subj_subj	that_gap_matrix
3024	15	5	worker	subj_subj	that_gap_matrix
3025	15	6	forgot	subj_subj	that_gap_matrix
3026	15	7	that	subj_that	that_gap_matrix
3027	15	8	her	subj_embed	that_gap_matrix
3028	15	9	client	subj_embed	that_gap_matrix
3029	15	10	does	subj_embed	that_gap_matrix
3030	15	11	not	subj_embed	that_gap_matrix
3031	15	12	like	subj_embed	that_gap_matrix
3032	15	13	her	subject_gap	that_gap_matrix
3033	15	14	father	subject_gap	that_gap_matrix
3034	15	15	with	filler	that_gap_matrix
3035	15	16	great	filler	that_gap_matrix
3036	15	17	passion	filler	that_gap_matrix
3037	15	18	delighted	matrix_verb	that_gap_matrix
3038	15	19	last	continuation	that_gap_matrix
3039	15	20	week	continuation	that_gap_matrix
3040	15	22	.	End	that_gap_matrix
3041	15	23	<eos>	End	that_gap_matrix
3042	16	0	The	intro	that_gap_matrix
3043	16	1	fact	intro	that_gap_matrix
3044	16	2	that	intro	that_gap_matrix
3045	16	3	the	subj_subj	that_gap_matrix
3046	16	4	librarian	subj_subj	that_gap_matrix
3047	16	5	indicated	subj_subj	that_gap_matrix
3048	16	6	that	subj_that	that_gap_matrix
3049	16	7	her	subj_embed	that_gap_matrix
3050	16	8	colleague	subj_embed	that_gap_matrix
3051	16	9	recommended	subj_embed	that_gap_matrix
3052	16	10	the	subject_gap	that_gap_matrix
3053	16	11	man	subject_gap	that_gap_matrix
3054	16	12	to	filler	that_gap_matrix
3055	16	13	the	filler	that_gap_matrix
3056	16	14	board	filler	that_gap_matrix
3057	16	15	worried	matrix_verb	that_gap_matrix
3058	16	16	last	continuation	that_gap_matrix
3059	16	17	month	continuation	that_gap_matrix
3060	16	19	.	End	that_gap_matrix
3061	16	20	<eos>	End	that_gap_matrix
3062	17	0	The	intro	that_gap_matrix
3063	17	1	fact	intro	that_gap_matrix
3064	17	2	that	intro	that_gap_matrix
3065	17	3	the	subj_subj	that_gap_matrix
3066	17	4	soldier	subj_subj	that_gap_matrix
3067	17	5	recalled	subj_subj	that_gap_matrix
3068	17	6	that	subj_that	that_gap_matrix
3069	17	7	the	subj_embed	that_gap_matrix
3070	17	8	sergeant	subj_embed	that_gap_matrix
3071	17	9	talked	subj_embed	that_gap_matrix
3072	17	10	with	subj_embed	that_gap_matrix
3073	17	11	the	subject_gap	that_gap_matrix
3074	17	12	private	subject_gap	that_gap_matrix
3075	17	13	during	filler	that_gap_matrix
3076	17	14	training	filler	that_gap_matrix
3077	17	15	annoyed	matrix_verb	that_gap_matrix
3078	17	16	yesterday	continuation	that_gap_matrix
3079	17	17	night	continuation	that_gap_matrix
3080	17	19	.	End	that_gap_matrix
3081	17	20	<eos>	End	that_gap_matrix
3082	18	0	The	intro	that_gap_matrix
3083	18	1	fact	intro	that_gap_matrix
3084	18	2	that	intro	that_gap_matrix
3085	18	3	our	subj_subj	that_gap_matrix
3086	18	4	father	subj_subj	that_gap_matrix
3087	18	5	knew	subj_subj	that_gap_matrix
3088	18	6	that	subj_that	that_gap_matrix
3089	18	7	my	subj_embed	that_gap_matrix
3090	18	8	brother	subj_embed	that_gap_matrix
3091	18	9	would	subj_embed	that_gap_matrix
3092	18	10	marry	subj_embed	that_gap_matrix
3093	18	11	his	subject_gap	that_gap_matrix
3094	18	12	high	subject_gap	that_gap_matrix
3095	18	13	school	subject_gap	that_gap_matrix
3096	18	14	sweetheart	subject_gap	that_gap_matrix
3097	18	15	two	filler	that_gap_matrix
3098	18	16	years	filler	that_gap_matrix
3099	18	17	ago	filler	that_gap_matrix
3100	18	18	worried	matrix_verb	that_gap_matrix
3101	18	19	when	continuation	that_gap_matrix
3102	18	20	they	continuation	that_gap_matrix
3103	18	21	found	continuation	that_gap_matrix
3104	18	22	out	continuation	that_gap_matrix
3105	18	24	.	End	that_gap_matrix
3106	18	25	<eos>	End	that_gap_matrix
3107	19	0	The	intro	that_gap_matrix
3108	19	1	fact	intro	that_gap_matrix
3109	19	2	that	intro	that_gap_matrix
3110	19	3	we	subj_subj	that_gap_matrix
3111	19	4	confirmed	subj_subj	that_gap_matrix
3112	19	5	that	subj_that	that_gap_matrix
3113	19	6	our	subj_embed	that_gap_matrix
3114	19	7	friend	subj_embed	that_gap_matrix
3115	19	8	does	subj_embed	that_gap_matrix
3116	19	9	not	subj_embed	that_gap_matrix
3117	19	10	like	subj_embed	that_gap_matrix
3118	19	11	his	subject_gap	that_gap_matrix
3119	19	12	professor	subject_gap	that_gap_matrix
3120	19	13	greatly	filler	that_gap_matrix
3121	19	14	surprised	matrix_verb	that_gap_matrix
3122	19	15	many	continuation	that_gap_matrix
3123	19	16	years	continuation	that_gap_matrix
3124	19	17	ago	continuation	that_gap_matrix
3125	19	19	.	End	that_gap_matrix
3126	19	20	<eos>	End	that_gap_matrix
3127	20	0	The	intro	that_gap_matrix
3128	20	1	fact	intro	that_gap_matrix
3129	20	2	that	intro	that_gap_matrix
3130	20	3	the	subj_subj	that_gap_matrix
3131	20	4	detective	subj_subj	that_gap_matrix
3132	20	5	remembered	subj_subj	that_gap_matrix
3133	20	6	that	subj_that	that_gap_matrix
3134	20	7	the	subj_embed	that_gap_matrix
3135	20	8	suspect	subj_embed	that_gap_matrix
3136	20	9	followed	subj_embed	that_gap_matrix
3137	20	10	the	subject_gap	that_gap_matrix
3138	20	11	drug	subject_gap	that_gap_matrix
3139	20	12	dealer	subject_gap	that_gap_matrix
3140	20	13	around	filler	that_gap_matrix
3141	20	14	town	filler	that_gap_matrix
3142	20	15	surprised	matrix_verb	that_gap_matrix
3143	20	16	when	continuation	that_gap_matrix
3144	20	17	she	continuation	that_gap_matrix
3145	20	18	found	continuation	that_gap_matrix
3146	20	19	out	continuation	that_gap_matrix
3147	20	21	.	End	that_gap_matrix
3148	20	22	<eos>	End	that_gap_matrix
3149	21	0	The	intro	that_gap_matrix
3150	21	1	fact	intro	that_gap_matrix
3151	21	2	that	intro	that_gap_matrix
3152	21	3	the	subj_subj	that_gap_matrix
3153	21	4	man	subj_subj	that_gap_matrix
3154	21	5	said	subj_subj	that_gap_matrix
3155	21	6	that	subj_that	that_gap_matrix
3156	21	7	the	subj_embed	that_gap_matrix
3157	21	8	old	subj_embed	that_gap_matrix
3158	21	9	woman	subj_embed	that_gap_matrix
3159	21	10	hit	subj_embed	that_gap_matrix
3160	21	11	the	subject_gap	that_gap_matrix
3161	21	12	boy	subject_gap	that_gap_matrix
3162	21	13	during	filler	that_gap_matrix
3163	21	14	Sunday	filler	that_gap_matrix
3164	21	15	school	filler	that_gap_matrix
3165	21	16	annoyed	matrix_verb	that_gap_matrix
3166	21	17	yesterday	continuation	that_gap_matrix
3167	21	18	evening	continuation	that_gap_matrix
3168	21	20	.	End	that_gap_matrix
3169	21	21	<eos>	End	that_gap_matrix
3170	22	0	The	intro	that_gap_matrix
3171	22	1	fact	intro	that_gap_matrix
3172	22	2	that	intro	that_gap_matrix
3173	22	3	my	subj_subj	that_gap_matrix
3174	22	4	friend	subj_subj	that_gap_matrix
3175	22	5	remembered	subj_subj	that_gap_matrix
3176	22	6	that	subj_that	that_gap_matrix
3177	22	7	the	subj_embed	that_gap_matrix
3178	22	8	policeman	subj_embed	that_gap_matrix
3179	22	9	saved	subj_embed	that_gap_matrix
3180	22	10	the	subject_gap	that_gap_matrix
3181	22	11	old	subject_gap	that_gap_matrix
3182	22	12	man	subject_gap	that_gap_matrix
3183	22	13	during	filler	that_gap_matrix
3184	22	14	the	filler	that_gap_matrix
3185	22	15	flood	filler	that_gap_matrix
3186	22	16	reassured	matrix_verb	that_gap_matrix
3187	22	17	last	continuation	that_gap_matrix
3188	22	18	weekend	continuation	that_gap_matrix
3189	22	20	.	End	that_gap_matrix
3190	22	21	<eos>	End	that_gap_matrix
3191	23	0	The	intro	that_gap_matrix
3192	23	1	fact	intro	that_gap_matrix
3193	23	2	that	intro	that_gap_matrix
3194	23	3	the	subj_subj	that_gap_matrix
3195	23	4	doctor	subj_subj	that_gap_matrix
3196	23	5	recalled	subj_subj	that_gap_matrix
3197	23	6	that	subj_that	that_gap_matrix
3198	23	7	the	subj_embed	that_gap_matrix
3199	23	8	patient	subj_embed	that_gap_matrix
3200	23	9	likes	subj_embed	that_gap_matrix
3201	23	10	the	subject_gap	that_gap_matrix
3202	23	11	football	subject_gap	that_gap_matrix
3203	23	12	star	subject_gap	that_gap_matrix
3204	23	13	very	filler	that_gap_matrix
3205	23	14	much	filler	that_gap_matrix
3206	23	15	delighted	matrix_verb	that_gap_matrix
3207	23	16	at	continuation	that_gap_matrix
3208	23	17	the	continuation	that_gap_matrix
3209	23	18	hospital	continuation	that_gap_matrix
3210	23	20	.	End	that_gap_matrix
3211	23	21	<eos>	End	that_gap_matrix
3212	0	0	The	intro	what_no-gap_matrix
3213	0	1	fact	intro	what_no-gap_matrix
3214	0	2	that	intro	what_no-gap_matrix
3215	0	3	my	subj_subj	what_no-gap_matrix
3216	0	4	brother	subj_subj	what_no-gap_matrix
3217	0	5	said	subj_subj	what_no-gap_matrix
3218	0	6	who	subj_wh	what_no-gap_matrix
3219	0	7	his	subj_embed	what_no-gap_matrix
3220	0	8	friend	subj_embed	what_no-gap_matrix
3221	0	9	trusted	subj_embed	what_no-gap_matrix
3222	0	10	our	subject_gap	what_no-gap_matrix
3223	0	11	aunt	subject_gap	what_no-gap_matrix
3224	0	12	at	filler	what_no-gap_matrix
3225	0	13	the	filler	what_no-gap_matrix
3226	0	14	party	filler	what_no-gap_matrix
3227	0	15	surprised	matrix_verb	what_no-gap_matrix
3228	0	16	my	matrix_gap	what_no-gap_matrix
3229	0	17	daughter	matrix_gap	what_no-gap_matrix
3230	0	18	yesterday	continuation	what_no-gap_matrix
3231	0	19	afternoon	continuation	what_no-gap_matrix
3232	0	21	.	End	what_no-gap_matrix
3233	0	22	<eos>	End	what_no-gap_matrix
3234	1	0	The	intro	what_no-gap_matrix
3235	1	1	fact	intro	what_no-gap_matrix
3236	1	2	that	intro	what_no-gap_matrix
3237	1	3	the	subj_subj	what_no-gap_matrix
3238	1	4	policeman	subj_subj	what_no-gap_matrix
3239	1	5	knows	subj_subj	what_no-gap_matrix
3240	1	6	who	subj_wh	what_no-gap_matrix
3241	1	7	the	subj_embed	what_no-gap_matrix
3242	1	8	criminal	subj_embed	what_no-gap_matrix
3243	1	9	shot	subj_embed	what_no-gap_matrix
3244	1	10	the	subject_gap	what_no-gap_matrix
3245	1	11	old	subject_gap	what_no-gap_matrix
3246	1	12	widow	subject_gap	what_no-gap_matrix
3247	1	13	with	filler	what_no-gap_matrix
3248	1	14	a	filler	what_no-gap_matrix
3249	1	15	gun	filler	what_no-gap_matrix
3250	1	16	reassured	matrix_verb	what_no-gap_matrix
3251	1	17	the	matrix_gap	what_no-gap_matrix
3252	1	18	mayor	matrix_gap	what_no-gap_matrix
3253	1	19	last	continuation	what_no-gap_matrix
3254	1	20	year	continuation	what_no-gap_matrix
3255	1	22	.	End	what_no-gap_matrix
3256	1	23	<eos>	End	what_no-gap_matrix
3257	2	0	The	intro	what_no-gap_matrix
3258	2	1	fact	intro	what_no-gap_matrix
3259	2	2	that	intro	what_no-gap_matrix
3260	2	3	the	subj_subj	what_no-gap_matrix
3261	2	4	guard	subj_subj	what_no-gap_matrix
3262	2	5	said	subj_subj	what_no-gap_matrix
3263	2	6	who	subj_wh	what_no-gap_matrix
3264	2	7	the	subj_embed	what_no-gap_matrix
3265	2	8	prisoner	subj_embed	what_no-gap_matrix
3266	2	9	kicked	subj_embed	what_no-gap_matrix
3267	2	10	his	subject_gap	what_no-gap_matrix
3268	2	11	enemy	subject_gap	what_no-gap_matrix
3269	2	12	during	filler	what_no-gap_matrix
3270	2	13	breakfast	filler	what_no-gap_matrix
3271	2	14	surprised	matrix_verb	what_no-gap_matrix
3272	2	15	the	matrix_gap	what_no-gap_matrix
3273	2	16	guard	matrix_gap	what_no-gap_matrix
3274	2	17	last	continuation	what_no-gap_matrix
3275	2	18	week	continuation	what_no-gap_matrix
3276	2	20	.	End	what_no-gap_matrix
3277	2	21	<eos>	End	what_no-gap_matrix
3278	3	0	The	intro	what_no-gap_matrix
3279	3	1	fact	intro	what_no-gap_matrix
3280	3	2	that	intro	what_no-gap_matrix
3281	3	3	the	subj_subj	what_no-gap_matrix
3282	3	4	real	subj_subj	what_no-gap_matrix
3283	3	5	estate	subj_subj	what_no-gap_matrix
3284	3	6	agent	subj_subj	what_no-gap_matrix
3285	3	7	remembered	subj_subj	what_no-gap_matrix
3286	3	8	who	subj_wh	what_no-gap_matrix
3287	3	9	the	subj_embed	what_no-gap_matrix
3288	3	10	old	subj_embed	what_no-gap_matrix
3289	3	11	couple	subj_embed	what_no-gap_matrix
3290	3	12	met	subj_embed	what_no-gap_matrix
3291	3	13	their	subject_gap	what_no-gap_matrix
3292	3	14	friends	subject_gap	what_no-gap_matrix
3293	3	15	at	filler	what_no-gap_matrix
3294	3	16	the	filler	what_no-gap_matrix
3295	3	17	club	filler	what_no-gap_matrix
3296	3	18	shocked	matrix_verb	what_no-gap_matrix
3297	3	19	his	matrix_gap	what_no-gap_matrix
3298	3	20	friends	matrix_gap	what_no-gap_matrix
3299	3	21	over	continuation	what_no-gap_matrix
3300	3	22	the	continuation	what_no-gap_matrix
3301	3	23	weekend	continuation	what_no-gap_matrix
3302	3	25	.	End	what_no-gap_matrix
3303	3	26	<eos>	End	what_no-gap_matrix
3304	4	0	The	intro	what_no-gap_matrix
3305	4	1	fact	intro	what_no-gap_matrix
3306	4	2	that	intro	what_no-gap_matrix
3307	4	3	the	subj_subj	what_no-gap_matrix
3308	4	4	journalist	subj_subj	what_no-gap_matrix
3309	4	5	stated	subj_subj	what_no-gap_matrix
3310	4	6	who	subj_wh	what_no-gap_matrix
3311	4	7	the	subj_embed	what_no-gap_matrix
3312	4	8	president	subj_embed	what_no-gap_matrix
3313	4	9	fired	subj_embed	what_no-gap_matrix
3314	4	10	his	subject_gap	what_no-gap_matrix
3315	4	11	secretary	subject_gap	what_no-gap_matrix
3316	4	12	without	filler	what_no-gap_matrix
3317	4	13	warning	filler	what_no-gap_matrix
3318	4	14	surprised	matrix_verb	what_no-gap_matrix
3319	4	15	the	matrix_gap	what_no-gap_matrix
3320	4	16	editor	matrix_gap	what_no-gap_matrix
3321	4	17	when	continuation	what_no-gap_matrix
3322	4	18	the	continuation	what_no-gap_matrix
3323	4	19	article	continuation	what_no-gap_matrix
3324	4	20	was	continuation	what_no-gap_matrix
3325	4	21	published	continuation	what_no-gap_matrix
3326	4	23	.	End	what_no-gap_matrix
3327	4	24	<eos>	End	what_no-gap_matrix
3328	5	0	The	intro	what_no-gap_matrix
3329	5	1	fact	intro	what_no-gap_matrix
3330	5	2	that	intro	what_no-gap_matrix
3331	5	3	our	subj_subj	what_no-gap_matrix
3332	5	4	mother	subj_subj	what_no-gap_matrix
3333	5	5	does	subj_subj	what_no-gap_matrix
3334	5	6	not	subj_subj	what_no-gap_matrix
3335	5	7	know	subj_subj	what_no-gap_matrix
3336	5	8	who	subj_wh	what_no-gap_matrix
3337	5	9	her	subj_embed	what_no-gap_matrix
3338	5	10	friend	subj_embed	what_no-gap_matrix
3339	5	11	trusts	subj_embed	what_no-gap_matrix
3340	5	12	her	subject_gap	what_no-gap_matrix
3341	5	13	sister	subject_gap	what_no-gap_matrix
3342	5	14	with	filler	what_no-gap_matrix
3343	5	15	her	filler	what_no-gap_matrix
3344	5	16	will	filler	what_no-gap_matrix
3345	5	17	surprised	matrix_verb	what_no-gap_matrix
3346	5	18	us	matrix_gap	what_no-gap_matrix
3347	5	19	when	continuation	what_no-gap_matrix
3348	5	20	they	continuation	what_no-gap_matrix
3349	5	21	found	continuation	what_no-gap_matrix
3350	5	22	out	continuation	what_no-gap_matrix
3351	5	24	.	End	what_no-gap_matrix
3352	5	25	<eos>	End	what_no-gap_matrix
3353	6	0	The	intro	what_no-gap_matrix
3354	6	1	fact	intro	what_no-gap_matrix
3355	6	2	that	intro	what_no-gap_matrix
3356	6	3	the	subj_subj	what_no-gap_matrix
3357	6	4	lawyers	subj_subj	what_no-gap_matrix
3358	6	5	acknowledged	subj_subj	what_no-gap_matrix
3359	6	6	who	subj_wh	what_no-gap_matrix
3360	6	7	their	subj_embed	what_no-gap_matrix
3361	6	8	client	subj_embed	what_no-gap_matrix
3362	6	9	represented	subj_embed	what_no-gap_matrix
3363	6	10	the	subject_gap	what_no-gap_matrix
3364	6	11	businessman	subject_gap	what_no-gap_matrix
3365	6	12	without	filler	what_no-gap_matrix
3366	6	13	difficulty	filler	what_no-gap_matrix
3367	6	14	worried	matrix_verb	what_no-gap_matrix
3368	6	15	the	matrix_gap	what_no-gap_matrix
3369	6	16	judge	matrix_gap	what_no-gap_matrix
3370	6	17	over	continuation	what_no-gap_matrix
3371	6	18	the	continuation	what_no-gap_matrix
3372	6	19	weekend	continuation	what_no-gap_matrix
3373	6	21	.	End	what_no-gap_matrix
3374	6	22	<eos>	End	what_no-gap_matrix
3375	7	0	The	intro	what_no-gap_matrix
3376	7	1	fact	intro	what_no-gap_matrix
3377	7	2	that	intro	what_no-gap_matrix
3378	7	3	the	subj_subj	what_no-gap_matrix
3379	7	4	chef	subj_subj	what_no-gap_matrix
3380	7	5	knew	subj_subj	what_no-gap_matrix
3381	7	6	who	subj_wh	what_no-gap_matrix
3382	7	7	his	subj_embed	what_no-gap_matrix
3383	7	8	assistant	subj_embed	what_no-gap_matrix
3384	7	9	cut	subj_embed	what_no-gap_matrix
3385	7	10	the	subject_gap	what_no-gap_matrix
3386	7	11	chef	subject_gap	what_no-gap_matrix
3387	7	12	by	filler	what_no-gap_matrix
3388	7	13	accident	filler	what_no-gap_matrix
3389	7	14	surprised	matrix_verb	what_no-gap_matrix
3390	7	15	the	matrix_gap	what_no-gap_matrix
3391	7	16	customers	matrix_gap	what_no-gap_matrix
3392	7	17	yesterday	continuation	what_no-gap_matrix
3393	7	18	evening	continuation	what_no-gap_matrix
3394	7	20	.	End	what_no-gap_matrix
3395	7	21	<eos>	End	what_no-gap_matrix
3396	8	0	The	intro	what_no-gap_matrix
3397	8	1	fact	intro	what_no-gap_matrix
3398	8	2	that	intro	what_no-gap_matrix
3399	8	3	the	subj_subj	what_no-gap_matrix
3400	8	4	journalist	subj_subj	what_no-gap_matrix
3401	8	5	disclosed	subj_subj	what_no-gap_matrix
3402	8	6	who	subj_wh	what_no-gap_matrix
3403	8	7	the	subj_embed	what_no-gap_matrix
3404	8	8	mayor	subj_embed	what_no-gap_matrix
3405	8	9	talked	subj_embed	what_no-gap_matrix
3406	8	10	with	subj_embed	what_no-gap_matrix
3407	8	11	his	subject_gap	what_no-gap_matrix
3408	8	12	rival	subject_gap	what_no-gap_matrix
3409	8	13	last	filler	what_no-gap_matrix
3410	8	14	night	filler	what_no-gap_matrix
3411	8	15	shocked	matrix_verb	what_no-gap_matrix
3412	8	16	the	matrix_gap	what_no-gap_matrix
3413	8	17	donors	matrix_gap	what_no-gap_matrix
3414	8	18	when	continuation	what_no-gap_matrix
3415	8	19	they	continuation	what_no-gap_matrix
3416	8	20	found	continuation	what_no-gap_matrix
3417	8	21	out	continuation	what_no-gap_matrix
3418	8	23	.	End	what_no-gap_matrix
3419	8	24	<eos>	End	what_no-gap_matrix
3420	9	0	The	intro	what_no-gap_matrix
3421	9	1	fact	intro	what_no-gap_matrix
3422	9	2	that	intro	what_no-gap_matrix
3423	9	3	the	subj_subj	what_no-gap_matrix
3424	9	4	assistant	subj_subj	what_no-gap_matrix
3425	9	5	signaled	subj_subj	what_no-gap_matrix
3426	9	6	who	subj_wh	what_no-gap_matrix
3427	9	7	the	subj_embed	what_no-gap_matrix
3428	9	8	police	subj_embed	what_no-gap_matrix
3429	9	9	observed	subj_embed	what_no-gap_matrix
3430	9	10	the	subject_gap	what_no-gap_matrix
3431	9	11	activist	subject_gap	what_no-gap_matrix
3432	9	12	through	filler	what_no-gap_matrix
3433	9	13	binoculars	filler	what_no-gap_matrix
3434	9	14	confused	matrix_verb	what_no-gap_matrix
3435	9	15	the	matrix_gap	what_no-gap_matrix
3436	9	16	inspectors	matrix_gap	what_no-gap_matrix
3437	9	17	last	continuation	what_no-gap_matrix
3438	9	18	month	continuation	what_no-gap_matrix
3439	9	20	.	End	what_no-gap_matrix
3440	9	21	<eos>	End	what_no-gap_matrix
3441	10	0	The	intro	what_no-gap_matrix
3442	10	1	fact	intro	what_no-gap_matrix
3443	10	2	that	intro	what_no-gap_matrix
3444	10	3	the	subj_subj	what_no-gap_matrix
3445	10	4	guard	subj_subj	what_no-gap_matrix
3446	10	5	remembered	subj_subj	what_no-gap_matrix
3447	10	6	who	subj_wh	what_no-gap_matrix
3448	10	7	the	subj_embed	what_no-gap_matrix
3449	10	8	man	subj_embed	what_no-gap_matrix
3450	10	9	shot	subj_embed	what_no-gap_matrix
3451	10	10	the	subject_gap	what_no-gap_matrix
3452	10	11	senator	subject_gap	what_no-gap_matrix
3453	10	12	last	filler	what_no-gap_matrix
3454	10	13	week	filler	what_no-gap_matrix
3455	10	14	worried	matrix_verb	what_no-gap_matrix
3456	10	15	the	matrix_gap	what_no-gap_matrix
3457	10	16	spy	matrix_gap	what_no-gap_matrix
3458	10	17	when	continuation	what_no-gap_matrix
3459	10	18	he	continuation	what_no-gap_matrix
3460	10	19	found	continuation	what_no-gap_matrix
3461	10	20	out	continuation	what_no-gap_matrix
3462	10	22	.	End	what_no-gap_matrix
3463	10	23	<eos>	End	what_no-gap_matrix
3464	11	0	The	intro	what_no-gap_matrix
3465	11	1	fact	intro	what_no-gap_matrix
3466	11	2	that	intro	what_no-gap_matrix
3467	11	3	the	subj_subj	what_no-gap_matrix
3468	11	4	reporter	subj_subj	what_no-gap_matrix
3469	11	5	said	subj_subj	what_no-gap_matrix
3470	11	6	who	subj_wh	what_no-gap_matrix
3471	11	7	the	subj_embed	what_no-gap_matrix
3472	11	8	witness	subj_embed	what_no-gap_matrix
3473	11	9	identified	subj_embed	what_no-gap_matrix
3474	11	10	the	subject_gap	what_no-gap_matrix
3475	11	11	suspect	subject_gap	what_no-gap_matrix
3476	11	12	during	filler	what_no-gap_matrix
3477	11	13	the	filler	what_no-gap_matrix
3478	11	14	trial	filler	what_no-gap_matrix
3479	11	15	worried	matrix_verb	what_no-gap_matrix
3480	11	16	the	matrix_gap	what_no-gap_matrix
3481	11	17	official	matrix_gap	what_no-gap_matrix
3482	11	18	overseeing	continuation	what_no-gap_matrix
3483	11	19	the	continuation	what_no-gap_matrix
3484	11	20	case	continuation	what_no-gap_matrix
3485	11	22	.	End	what_no-gap_matrix
3486	11	23	<eos>	End	what_no-gap_matrix
3487	12	0	The	intro	what_no-gap_matrix
3488	12	1	fact	intro	what_no-gap_matrix
3489	12	2	that	intro	what_no-gap_matrix
3490	12	3	the	subj_subj	what_no-gap_matrix
3491	12	4	newspaper	subj_subj	what_no-gap_matrix
3492	12	5	stated	subj_subj	what_no-gap_matrix
3493	12	6	who	subj_wh	what_no-gap_matrix
3494	12	7	the	subj_embed	what_no-gap_matrix
3495	12	8	congressman	subj_embed	what_no-gap_matrix
3496	12	9	bribed	subj_embed	what_no-gap_matrix
3497	12	10	the	subject_gap	what_no-gap_matrix
3498	12	11	commissioner	subject_gap	what_no-gap_matrix
3499	12	12	two	filler	what_no-gap_matrix
3500	12	13	years	filler	what_no-gap_matrix
3501	12	14	ago	filler	what_no-gap_matrix
3502	12	15	surprised	matrix_verb	what_no-gap_matrix
3503	12	16	his	matrix_gap	what_no-gap_matrix
3504	12	17	daughter	matrix_gap	what_no-gap_matrix
3505	12	18	when	continuation	what_no-gap_matrix
3506	12	19	it	continuation	what_no-gap_matrix
3507	12	20	was	continuation	what_no-gap_matrix
3508	12	21	published	continuation	what_no-gap_matrix
3509	12	23	.	End	what_no-gap_matrix
3510	12	24	<eos>	End	what_no-gap_matrix
3511	13	0	The	intro	what_no-gap_matrix
3512	13	1	fact	intro	what_no-gap_matrix
3513	13	2	that	intro	what_no-gap_matrix
3514	13	3	the	subj_subj	what_no-gap_matrix
3515	13	4	article	subj_subj	what_no-gap_matrix
3516	13	5	stated	subj_subj	what_no-gap_matrix
3517	13	6	who	subj_wh	what_no-gap_matrix
3518	13	7	the	subj_embed	what_no-gap_matrix
3519	13	8	author	subj_embed	what_no-gap_matrix
3520	13	9	liked	subj_embed	what_no-gap_matrix
3521	13	10	the	subject_gap	what_no-gap_matrix
3522	13	11	film	subject_gap	what_no-gap_matrix
3523	13	12	director	subject_gap	what_no-gap_matrix
3524	13	13	in	filler	what_no-gap_matrix
3525	13	14	his	filler	what_no-gap_matrix
3526	13	15	youth	filler	what_no-gap_matrix
3527	13	16	delighted	matrix_verb	what_no-gap_matrix
3528	13	17	the	matrix_gap	what_no-gap_matrix
3529	13	18	literary	matrix_gap	what_no-gap_matrix
3530	13	19	critics	matrix_gap	what_no-gap_matrix
3531	13	20	last	continuation	what_no-gap_matrix
3532	13	21	year	continuation	what_no-gap_matrix
3533	13	23	.	End	what_no-gap_matrix
3534	13	24	<eos>	End	what_no-gap_matrix
3535	14	0	The	intro	what_no-gap_matrix
3536	14	1	fact	intro	what_no-gap_matrix
3537	14	2	that	intro	what_no-gap_matrix
3538	14	3	the	subj_subj	what_no-gap_matrix
